,product brand,product name,price,store name
15085,Unknown,Bartlett Pears,5.99,"Mcarthur, Ottawa"
27,Unknown,Bartlett Pears,1.38,"Lonsdale, Vancouver"
5017,Unknown,Bard Valley Natural Delights Pitted Medjool Dates,9.99,"Mclaughlin, Toronto"
1302,Unknown,Bard Valley Natural Delights Pitted Medjool Dates,9.99,"Lonsdale, Vancouver"
15084,Unknown,Bard Valley Natural Delights Pitted Medjool Dates,9.99,"Mcarthur, Ottawa"
10722,Unknown,Bard Valley Natural Delights Pitted Medjool Dates,9.99,"Brewery Dist, Edmonton"
3701,Unknown,"Bananas, Bunch",1.75,"Mclaughlin, Toronto"
0,Unknown,"Bananas, Bunch",2.0,"Lonsdale, Vancouver"
9417,Unknown,"Bananas, Bunch",2.0,"Brewery Dist, Edmonton"
13767,Unknown,"Bananas, Bunch",1.75,"Mcarthur, Ottawa"
4696,Unknown,Banana Oatmeal Granola Parfait with Mixed Berries,5.0,"Mclaughlin, Toronto"
711,Unknown,Baby Spinach,9.0,"Lonsdale, Vancouver"
15096,Unknown,Baby Peeled Carrots,5.99,"Mcarthur, Ottawa"
6845,Unknown,Baby Napa,6.59,"Mclaughlin, Toronto"
14200,Unknown,Baby Eggplants (1 pack),2.77,"Mcarthur, Ottawa"
4133,Unknown,Baby Eggplants (1 pack),2.77,"Mclaughlin, Toronto"
3808,Unknown,Baby Corn,5.99,"Mclaughlin, Toronto"
18792,Unknown,Baby Bok Choy,4.35,"Mcarthur, Ottawa"
8725,Unknown,Baby Bok Choy,4.35,"Mclaughlin, Toronto"
9427,Unknown,Avocados Bag,6.49,"Brewery Dist, Edmonton"
3711,Unknown,Avocados Bag,5.99,"Mclaughlin, Toronto"
13776,Unknown,Avocados Bag,5.99,"Mcarthur, Ottawa"
11,Unknown,Avocados Bag,6.49,"Lonsdale, Vancouver"
9463,Unknown,Avocado Salad,9.0,"Brewery Dist, Edmonton"
117,Unknown,Avocado Salad,9.0,"Lonsdale, Vancouver"
5845,Unknown,Avocado,2.99,"Mclaughlin, Toronto"
9457,Unknown,Avocado,1.99,"Brewery Dist, Edmonton"
42,Unknown,Avocado,1.99,"Lonsdale, Vancouver"
16363,Unknown,Avocado,2.99,"Mcarthur, Ottawa"
6313,Unknown,Ataulfo Mango,1.99,"Mclaughlin, Toronto"
16400,Unknown,Ataulfo Mango,1.99,"Mcarthur, Ottawa"
12019,Unknown,Ataulfo Mango,2.99,"Brewery Dist, Edmonton"
2155,Unknown,Ataulfo Mango,2.99,"Lonsdale, Vancouver"
3706,Unknown,Asparagus,5.19,"Mclaughlin, Toronto"
13772,Unknown,Asparagus,5.19,"Mcarthur, Ottawa"
9422,Unknown,Asparagus,6.49,"Brewery Dist, Edmonton"
6,Unknown,Asparagus,6.49,"Lonsdale, Vancouver"
6300,Unknown,"Artichokes, Large",2.99,"Mclaughlin, Toronto"
10760,Unknown,Apricots,1.08,"Brewery Dist, Edmonton"
15107,Unknown,Apricots,0.92,"Mcarthur, Ottawa"
5041,Unknown,Apricots,0.92,"Mclaughlin, Toronto"
10754,Unknown,Apple Cosmic Crisp,1.85,"Brewery Dist, Edmonton"
1335,Unknown,Apple Cosmic Crisp,1.85,"Lonsdale, Vancouver"
15101,Unknown,Apple Cosmic Crisp,2.11,"Mcarthur, Ottawa"
18767,Unknown,Alphonso mango,5.99,"Mcarthur, Ottawa"
5415,Unknown,Alphonso mango,5.99,"Mclaughlin, Toronto"
12543,Unknown,Acorn Squash,5.54,"Brewery Dist, Edmonton"
2612,Unknown,Acorn Squash,5.54,"Lonsdale, Vancouver"
17481,Unknown,Acorn Squash,5.54,"Mcarthur, Ottawa"
7405,Unknown,Acorn Squash,5.54,"Mclaughlin, Toronto"
15879,Unknown,Abate Fetel Pears,1.58,"Mcarthur, Ottawa"
5428,Unknown,Abate Fetel Pears,1.58,"Mclaughlin, Toronto"
10120,Unknown,4 Inch Oregano Pot,3.99,"Brewery Dist, Edmonton"
704,Unknown,4 Inch Oregano Pot,3.99,"Lonsdale, Vancouver"
961,Unknown,4 Inch Cilantro Pot,3.99,"Lonsdale, Vancouver"
10133,Unknown,4 Inch Cilantro Pot,3.99,"Brewery Dist, Edmonton"
